time_stamp translation_x translation_y translation_z rotation_x rotation_y rotation_z rotation_w
25.151049853 192.5428202 -39.39440902 0.3112487793 0.008328522866 0.007425997006 0.5820710745 0.8130613473 244
25.251264811 192.7866023 -38.6653768 0.3153381348 0.008165992648 0.008076324859 0.5843500872 0.8114203998 245
25.361081839 193.0577125 -37.85898476 0.3229827881 0.007980644296 0.008527831924 0.586341202 0.8099799876 246
25.461041927 193.3031805 -37.12131077 0.32787323 0.007455631442 0.00965872748 0.5879857644 0.8087792427 247
25.561059952 193.5485466 -36.37872419 0.3349304199 0.007351688416 0.01107931917 0.5896331756 0.8075617126 248
25.671037913 193.816039 -35.55418596 0.3361129761 0.007382989901 0.01183215995 0.5912793726 0.8063462004 249
25.771059036 194.0565837 -34.79482743 0.3385543823 0.008022062453 0.01119741682 0.592436595 0.8054993142 250
25.871034861 194.2957576 -34.0185027 0.3410263061 0.008925295364 0.009216114675 0.5932355886 0.8049266667 251
25.981060982 194.5579059 -33.1482378 0.3521270752 0.01018621179 0.007011852548 0.5935777654 0.8046816211 252
26.081037998 194.7967264 -32.34875228 0.3618621826 0.01109104101 0.005767439408 0.5935803894 0.8046776043 253
26.191114903 195.058047 -31.45876164 0.3802871704 0.01039545851 0.004739610631 0.5934281558 0.8048058738 254
26.291168928 195.3058701 -30.64717196 0.3992996216 0.00966369896 0.004580571464 0.5928759621 0.8052227797 255
26.391113043 195.555988 -29.83533158 0.4158630371 0.008237270618 0.005948680864 0.5921921359 0.8057327316 256
26.501255989 195.834518 -28.9421597 0.4361343384 0.006182111769 0.007117455592 0.5913451823 0.8063634408 257
26.601094008 196.087705 -28.11966875 0.4504318237 0.005068676943 0.007748950171 0.5905700386 0.8069332635 258
26.701265812 196.3471082 -27.29820147 0.4614944458 0.005289257966 0.007640025832 0.5898647664 0.8074485811 259
26.811323881 196.6411002 -26.39190847 0.4591674805 0.006222459565 0.007479911081 0.5891546282 0.8079617293 260
26.911145926 196.9088204 -25.55453078 0.4632949829 0.007219308373 0.0078394962 0.5884306266 0.8084774713 261
27.011117935 197.1806488 -24.71451159 0.4660491943 0.007000430596 0.008032965827 0.5877853574 0.8089467467 262
27.121094942 197.4853852 -23.78676554 0.4713821411 0.007058335744 0.00856057554 0.5868982718 0.8095846559 263
27.221159935 197.7675461 -22.9335943 0.4780502319 0.007160562132 0.008621272158 0.5861992112 0.8100894301 264
27.331110954 198.0845248 -21.99927812 0.479850769 0.007984951797 0.008250298628 0.5852442871 0.8107757381 265
27.431125879 198.3737616 -21.14416653 0.4792556763 0.00820003454 0.007455438436 0.5845230386 0.8113014195 266
27.531143904 198.6662323 -20.2812588 0.4796218872 0.008136355149 0.007359416696 0.5837287782 0.8118745914 267
27.631234884 198.9603913 -19.40485628 0.483795166 0.007494564249 0.0078908768 0.5830545095 0.8123601446 268
27.741250038 199.2887263 -18.43414919 0.489326477 0.006546028337 0.008291304122 0.5822447297 0.8129449419 269
27.841135025 199.5937036 -17.54861364 0.4948501587 0.005855571446 0.007993597346 0.5815159902 0.8134746264 270
27.951148987 199.9302556 -16.5682574 0.4954071045 0.005866670803 0.007377501681 0.5808336485 0.8139677066 271
28.051162958 200.2419575 -15.67566514 0.4995651245 0.005347248481 0.006910372337 0.5802518126 0.8143902551 272
28.151168823 200.5546553 -14.77519413 0.5032196045 0.004444761991 0.007122764176 0.5794295328 0.814979096 273
28.261273861 200.9039684 -13.7809609 0.5081481934 0.00227831815 0.007172644465 0.5784872012 0.8156567418 274
28.361162901 201.2229046 -12.86960779 0.5094680786 0.001110765991 0.007433115292 0.5774541716 0.8163885072 275
28.461189032 201.5469143 -11.95565934 0.5088424683 0.001581091285 0.008223879113 0.5762950227 0.817198822 276
28.571182013 201.9109145 -10.95387037 0.5050430298 0.00169945387 0.008537769844 0.5748400754 0.818219473 277
28.671188831 202.243102 -10.03942713 0.4988327026 0.002343060158 0.009310362369 0.5736125093 0.8190705198 278
28.771222830 202.5823113 -9.120804022 0.4890594482 0.00373701706 0.008867669997 0.5725293539 0.819827749 279
28.881183863 202.9558372 -8.1067712 0.4804534912 0.004037851306 0.007306883178 0.5712407858 0.8207400745 280
28.981202841 203.2969875 -7.183952594 0.4733047485 0.00398163409 0.004063959564 0.5700029609 0.8216229399 281
29.081210852 203.639387 -6.261483937 0.470085144 0.003417659077 0.001528690592 0.56876277 0.8224930967 282
29.191229820 204.0238477 -5.249779947 0.473991394 0.003687390559 0.003018543613 0.5671970366 0.8235683415 283
29.291251898 204.3779097 -4.326617894 0.4870758057 0.001592779489 0.006306281183 0.5659677765 0.8244017042 284
29.401237965 204.7716724 -3.304439838 0.5032043457 0.001526592191 0.01146934547 0.5647037802 0.825212557 285
29.501271010 205.131033 -2.380722868 0.5055236816 0.002138514267 0.01345246895 0.5640197197 0.8256489651 286
29.601274967 205.4896559 -1.464606635 0.4990234375 0.004197282839 0.01347825415 0.5628842523 0.8264151729 287
29.711318016 205.8848271 -0.4586234782 0.4908828735 0.005450364878 0.01181623153 0.5615942512 0.8273104419 288
29.811264038 206.2454252 0.4577538935 0.4867935181 0.004397631935 0.009979316259 0.5604063547 0.8281459966 289
29.911275864 206.6118989 1.37581624 0.4863586426 0.005825304846 0.008909763737 0.5594461356 0.828798349 290
30.021373987 207.0175438 2.385187254 0.4838638306 0.006959506375 0.006784738265 0.5585176888 0.8294356659 291
30.121217013 207.3891933 3.308922314 0.4848327637 0.008440490709 0.004705407646 0.5574984787 0.8301217161 292
30.221424818 207.7630667 4.233043477 0.4907913208 0.00845767711 0.003770778693 0.5565498881 0.830762584 293
30.331272841 208.1762219 5.25138414 0.5054550171 0.007208051052 0.004378408333 0.5552985952 0.8316082874 294
30.431273937 208.5549293 6.178667105 0.5165405273 0.005920458861 0.005042973515 0.5541878363 0.832355308 295
30.541268826 208.9825286 7.209826581 0.548576355 0.006394514732 0.006087693218 0.5530194385 0.8331215702 296
30.641283989 209.3709507 8.129887901 0.5428085327 0.006592720272 0.006470907195 0.5520201108 0.8337796236 297
30.741423845 209.7663887 9.058814088 0.554359436 0.007086083771 0.007471463759 0.5510064277 0.834437464 298
30.851289034 210.2043144 10.08736799 0.5525894165 0.006654207948 0.008272033801 0.5498893172 0.8351700628 299
30.951279879 210.6048056 11.02912767 0.5515289307 0.006359024016 0.008764975072 0.5487755397 0.8358996022 300
31.051285982 211.0088461 11.97096966 0.5424346924 0.005766131994 0.008456393972 0.5477134318 0.8366033934 301
31.161303997 211.4561555 13.00600815 0.533416748 0.005459620571 0.008228735317 0.5464637392 0.8374245412 302
31.261390925 211.8648736 13.9522328 0.5213317871 0.004722769331 0.007717741926 0.5453681168 0.8381478086 303
31.361325979 212.2738374 14.89348997 0.5252075195 0.004364167317 0.007320355583 0.5442210213 0.8388985912 304
31.471323967 212.7273654 15.92745255 0.5294189453 0.00429141197 0.006847349136 0.5429961755 0.839696285 305
31.571322918 213.143792 16.86589967 0.5353317261 0.004356799621 0.006570047162 0.5418509352 0.8404376341 306
31.671303034 213.5627528 17.8004669 0.5515213013 0.004840387062 0.006806097479 0.5408014763 0.8411087985 307
31.781360865 214.019392 18.82606844 0.5683364868 0.005082327111 0.007324117398 0.5397625475 0.8417701109 308
31.881325960 214.4364449 19.75707911 0.580833435 0.005776949502 0.007957664367 0.5388697937 0.8423316733 309
31.981303930 214.8541132 20.68496028 0.5902404785 0.006256572841 0.008509657861 0.5379666014 0.8428999803 310
32.091341019 215.3183246 21.69890026 0.5946121216 0.00608416844 0.009341430825 0.5369953452 0.843511541 311
32.191380978 215.7414965 22.61801254 0.5970153809 0.005784916634 0.009544543928 0.5361128814 0.8440725175 312
32.301502943 216.2053893 23.62516692 0.5905761719 0.005892475764 0.009297474553 0.5351628326 0.8446772036 313
32.401454926 216.6273595 24.5381922 0.5746612549 0.006076697807 0.008734215644 0.5342284996 0.8452731496 314
32.501368046 217.0493014 25.44546205 0.5647735596 0.005073895779 0.007612039402 0.5332972622 0.8458784443 315
32.611342907 217.5136767 26.44088482 0.5583190918 0.004598397137 0.006899934368 0.5323222049 0.8465012202 316
32.711432934 217.9369843 27.3389113 0.554649353 0.004248910733 0.006197946608 0.5315045794 0.8470220861 317
32.811472893 218.3586501 28.23597612 0.5497665405 0.003857041193 0.005967385261 0.530518803 0.847643388 318
32.921376944 218.8243742 29.21893866 0.5513076782 0.00331176224 0.006726414231 0.5295431672 0.848249858 319
33.021397829 219.2493937 30.10517635 0.5525970459 0.003617607141 0.00798516861 0.5286380134 0.8488020975 320
33.121354818 219.6742106 30.98599044 0.5460281372 0.004207416373 0.008479541236 0.5277701934 0.8493344559 321
33.231554985 220.1418908 31.947753 0.5393218994 0.004868107789 0.008765570996 0.5268661478 0.8498891272 322
33.331382990 220.5645786 32.82095286 0.5286941528 0.004988007192 0.008793992683 0.5260969571 0.8503644967 323
33.431430817 220.9868489 33.68778268 0.5222244263 0.004752488684 0.008855781477 0.5252132281 0.850911308 324
33.541368008 221.4502338 34.63750643 0.5135574341 0.003685776343 0.008516354587 0.5242641024 0.8515051601 325
33.641456843 221.8719947 35.49547454 0.5128250122 0.002884568802 0.008436371437 0.5233961033 0.8520428545 326
33.741477966 222.2935561 36.34917256 0.5103683472 0.002255721059 0.008201751378 0.522541769 0.8525712537 327
33.851397991 222.7574256 37.28516496 0.5045013428 0.002075192776 0.00871627646 0.5214624554 0.8532271841 328
33.951419830 223.180296 38.12844601 0.4955673218 0.001623574255 0.009055387045 0.5204645084 0.8538337423 329
34.061401844 223.6469351 39.05038665 0.4850311279 0.002003068659 0.01012036799 0.5193313285 0.8545107004 330
34.161432982 224.0722435 39.88190675 0.4755783081 0.00237839279 0.01050643224 0.5184103895 0.8550641065 331
34.261584997 224.496506 40.71048679 0.4627685547 0.003480364229 0.01058581137 0.5173481347 0.8557024805 332
34.371431828 224.9632255 41.61682498 0.4481124878 0.004516657944 0.01043035608 0.5159383183 0.856550325 333
34.471446991 225.3863276 42.43841903 0.4337921142 0.004455870215 0.009385735832 0.5142689281 0.8575660457 334
34.571401835 225.8129783 43.25298299 0.4247436523 0.004950521663 0.009764182082 0.512146262 0.8588284808 335
34.681432009 226.2857545 44.14139134 0.4153747559 0.005685387544 0.01017367073 0.5098646253 0.8601757011 336
34.781483889 226.7150475 44.94387651 0.4090423584 0.006027498212 0.009822085194 0.5076362566 0.8614944149 337
34.881453991 227.1463155 45.73951937 0.4029388428 0.007263422801 0.009116877504 0.5055361369 0.8627266888 338
34.991451979 227.6218393 46.60820814 0.3990097046 0.006858005692 0.008792567936 0.5030947878 0.8641592984 339
35.091445923 228.0565847 47.38999441 0.3995895386 0.006802039216 0.009936362063 0.5008675141 0.8654401969 340
35.191531897 228.4936211 48.16677159 0.400718689 0.006371567797 0.01100596381 0.4989623941 0.8665303233 341
35.301642895 228.9730606 49.01544444 0.3955612183 0.006596021431 0.01192103967 0.4969423478 0.8676766012 342
35.401510000 229.4082952 49.78583706 0.3877944946 0.007310294855 0.01210756842 0.4954158193 0.8685408064 343
35.511489868 229.8901351 50.61938314 0.3818664551 0.008718094309 0.01176852214 0.4937552569 0.869477569 344
35.611454010 230.3276389 51.3715281 0.3758163452 0.009448754495 0.01056912283 0.492549872 0.8701687413 345
35.711572886 230.7623727 52.11513366 0.3692932129 0.0098916544 0.009530307111 0.4915312515 0.8707516048 346
35.821480990 231.2356776 52.92531713 0.3610992432 0.009552630417 0.009107246586 0.4906687369 0.8712462315 347
35.921489000 231.6633554 53.64881851 0.3551864624 0.00840023938 0.009122021522 0.4899620413 0.8716555643 348
36.021529913 232.0872719 54.36348603 0.354598999 0.007768597328 0.009719713023 0.4892427778 0.8720588744 349
36.131512880 232.5493247 55.13516526 0.3546447754 0.007151614952 0.009829464886 0.4886206844 0.8724116361 350
36.231657028 232.9634471 55.82432942 0.3520965576 0.007166755893 0.01021036391 0.4880675443 0.8727167113 351
36.331466913 233.3721854 56.50409063 0.3439712524 0.007748101467 0.01045550747 0.4879659397 0.8727656564 352
36.441498041 233.8156047 57.23398674 0.3405303955 0.008421121428 0.01085551356 0.4882475274 0.8725970402 353
36.541507960 234.2087616 57.88281768 0.3322143555 0.008735122202 0.01150576668 0.4887412006 0.8723092077 354
36.641527891 234.5941376 58.51711044 0.3261566162 0.009373980874 0.01150387733 0.4893111456 0.8719830228 355
36.751617909 235.0055673 59.20249947 0.3177337646 0.009432383405 0.01120710896 0.4897986206 0.8717125341 356
36.851526022 235.3721556 59.81735835 0.3095245361 0.009204221807 0.01077533101 0.4902532226 0.8714648313 357
36.951532841 235.7331426 60.42257047 0.3031387329 0.009003079512 0.01037698035 0.4908609773 0.8711295907 358
37.061547041 236.1227882 61.07610275 0.2975234985 0.00904052864 0.01020409378 0.4915044696 0.8707683399 359
37.161543846 236.4703398 61.6590208 0.2936553955 0.009117768682 0.009878891977 0.4922784776 0.8703339441 360
37.271685839 236.8455206 62.28602182 0.2863235474 0.0101398162 0.009525837362 0.4935335261 0.8696154904 361
37.371534825 237.1764077 62.84534145 0.2769470215 0.01133661289 0.009354135128 0.4952079818 0.868650123 362
37.471580982 237.4993066 63.39534504 0.2669830322 0.01166315926 0.009881333472 0.4969495502 0.8676447859 363
37.581568003 237.844683 63.99021418 0.2619400024 0.01127254249 0.01045954042 0.4987027738 0.8666366431 364
37.681571007 238.1533969 64.52370577 0.2569885254 0.01037947402 0.01082869893 0.5002304513 0.8657623816 365
37.781626940 238.4526065 65.04777267 0.252204895 0.01026329387 0.01205751718 0.5017006379 0.8648963817 366
37.891556025 238.7723068 65.61242462 0.2360687256 0.01139663131 0.01254655803 0.5032308416 0.8639857758 367
37.991575003 239.0543024 66.11345422 0.2245559692 0.011487051 0.01276639041 0.5044919775 0.8632455685 368
38.091603041 239.3257592 66.60323178 0.2163162231 0.01105379264 0.01259824192 0.5057143989 0.862538141 369
38.201649904 239.6130189 67.12685237 0.2102432251 0.01062606215 0.0125129972 0.5070146495 0.8617810957 370
38.301692009 239.8651006 67.58984767 0.2036972046 0.01066092642 0.01274999502 0.5082814331 0.8610306424 371
38.401634932 240.1066477 68.0394186 0.1957168579 0.0105755003 0.01284604792 0.5095266236 0.8602939949 372
38.511611939 240.3616642 68.51427009 0.1903533935 0.01070690644 0.01298757298 0.5105452202 0.8596861423 373
38.611606836 240.5829131 68.92996037 0.1847763061 0.01042544717 0.01305659755 0.5112370223 0.8592773372 374
38.711866856 240.7939599 69.32697872 0.1811981201 0.01001199607 0.0127050714 0.5114894476 0.8591372917 375
38.821590901 241.0122731 69.74706968 0.170715332 0.00934043002 0.01200485488 0.5111019346 0.8593855085 376
38.921597004 241.201819 70.10696769 0.1642456055 0.009031633323 0.01135738509 0.5102790427 0.8598864681 377
39.031666994 241.4007194 70.48147458 0.1576004028 0.009644003935 0.01117772694 0.5087397184 0.8607937909 378
39.131661892 241.5744212 70.79904586 0.1533432007 0.01066389256 0.01136663738 0.5072183563 0.8616766331 379
39.231773853 241.7400635 71.09812632 0.1492233276 0.01176487614 0.01198207121 0.5054948465 0.862666203 380
39.341639996 241.9080632 71.40881032 0.1386871338 0.01165582274 0.01247695686 0.5035949848 0.8637711263 381
39.441578865 242.0511703 71.67176794 0.1325302124 0.01100529505 0.01273594032 0.5020145765 0.8646953477 382
39.541635990 242.1853477 71.91598625 0.126335144 0.01064402811 0.01306526827 0.5007056653 0.8654535459 383
39.651654959 242.3251384 72.16097369 0.123954773 0.01169086621 0.01365922435 0.4992793665 0.8662545027 384
39.751709938 242.4419028 72.36759971 0.1169281006 0.01242905102 0.01418895558 0.498019916 0.8669604117 385
39.851670981 242.5486606 72.55791378 0.110534668 0.01211509129 0.01451480966 0.4971337405 0.8674679181 386
39.961642027 242.6553839 72.75179135 0.1022186279 0.01136506003 0.0141621363 0.4960637057 0.8680962327 387
40.061730862 242.7454382 72.91332451 0.09614562988 0.01030827743 0.01396318799 0.4951220381 0.8686500654 388
40.161705017 242.8282556 73.06073728 0.09146881103 0.009643131569 0.01355663114 0.4943653752 0.8690949911 389
40.271767855 242.9153016 73.19755241 0.07945251464 0.01067395476 0.01302997977 0.4935108823 0.8695765034 390
40.371721029 242.9836604 73.30781516 0.068359375 0.01217574348 0.01323365864 0.4928313223 0.8699390262 391
40.481669903 243.0497247 73.41519279 0.05548858642 0.01275451019 0.01380141223 0.4922699664 0.8702396932 392
40.581712961 243.102103 73.50527906 0.04618072509 0.01196701049 0.01376084996 0.4917661456 0.8705363219 393
40.681685925 243.1485368 73.58496106 0.03462982177 0.01156960517 0.01310300568 0.4912879796 0.8708217823 394
40.791731835 243.1967073 73.66526299 0.02086639404 0.01208996012 0.01250342154 0.4907760885 0.8711121216 395
40.891682863 243.2363843 73.73057901 0.00707244873 0.01257159732 0.01238916109 0.4903929784 0.8713226672 396
40.991734028 243.2732843 73.79134301 -0.0022354126 0.0127340547 0.01232324736 0.4900562114 0.8715106947 397
41.101778031 243.3094539 73.85097877 -0.01276397705 0.01288727419 0.01196978617 0.4896935565 0.8717171921 398
41.201794863 243.3393185 73.89890768 -0.02043151856 0.01316569105 0.01188157716 0.4893520762 0.8719059802 399
41.301911831 243.3680547 73.93875491 -0.02783203125 0.01326963043 0.01197409768 0.4891406143 0.8720217872 400
41.411720991 243.4015042 73.9676427 -0.03144836426 0.01316727104 0.01199741899 0.4891115567 0.8720393168 401
41.511735916 243.4247599 73.98569786 -0.03401184082 0.01299325525 0.01197813946 0.4890525719 0.8720752728 402
41.611713886 243.4430976 73.9861664 -0.03727722168 0.01309123071 0.01217819783 0.4890778504 0.8720568602 403
41.721923828 243.4555005 73.98307792 -0.03982543946 0.01337572993 0.01240103881 0.4891318166 0.872019134 404
41.821713925 243.4595177 73.9684322 -0.04710388184 0.01344609145 0.01250316612 0.4892594313 0.8719449996 405
41.931748867 243.457246 73.94854715 -0.05267333985 0.01340289222 0.01220591026 0.4893086087 0.8719222808 406
42.031781912 243.4566686 73.92935085 -0.05895996094 0.01347640717 0.01141767656 0.4894010826 0.8718799249 407
42.131778002 243.4582616 73.91655328 -0.06372070313 0.01385789463 0.01073190073 0.4894463918 0.8718572215 408
42.241999865 243.4600913 73.90127225 -0.06992340088 0.01394190004 0.01082929842 0.4894600655 0.8718470015 409
42.341732979 243.4600782 73.88867951 -0.07683563233 0.01401694039 0.01106081868 0.489513357 0.8718129714 410
42.441741943 243.4603261 73.87691144 -0.08291625977 0.01411106097 0.01087479797 0.4895260886 0.8718066445 411
42.551791906 243.4609314 73.86647097 -0.09017944336 0.01396598582 0.01097978387 0.4895538541 0.8717920736 412
42.651787996 243.461471 73.86282777 -0.09755706787 0.01387196344 0.01102278703 0.4895304608 0.8718061681 413
42.751843929 243.4573903 73.87210749 -0.1017990112 0.01394515399 0.01094178437 0.4894831284 0.8718325969 414
42.861775875 243.4532299 73.88479107 -0.1006774902 0.01381373264 0.01103213617 0.4894387912 0.8718584417 415
42.961781025 243.4505988 73.90499505 -0.09667205811 0.01373921165 0.0110927531 0.4893801362 0.8718917749 416
43.061800003 243.4503564 73.91772404 -0.09286499024 0.01371000417 0.01105221316 0.4893277857 0.871922131 417
43.171808958 243.450382 73.93366354 -0.08816528321 0.01364699488 0.01114734415 0.489291538 0.8719422498 418
43.271986008 243.4494238 73.94243285 -0.08666229248 0.01363583138 0.01119905367 0.4892687173 0.8719545674 419
43.381812811 243.4475525 73.9621194 -0.07901763916 0.01352547192 0.01122048296 0.4892030516 0.8719928535 420
43.481839895 243.4463484 73.97179108 -0.0750579834 0.01346504297 0.01121173392 0.4892002737 0.8719954598 421
43.581821919 243.4450949 73.98011144 -0.07106781006 0.0134916389 0.01122875943 0.489191603 0.8719996939 422
43.681833029 243.4445673 73.99748997 -0.0602722168 0.01340474023 0.01130630601 0.4891478932 0.8720245518 423
43.791859865 243.4434084 74.00704421 -0.0542678833 0.01338691433 0.01129320419 0.4891377191 0.8720307024 424
43.891831875 243.4419255 74.02023986 -0.04780578614 0.01331220538 0.01135911152 0.4891134128 0.8720446234 425
44.001988888 243.4403732 74.02935338 -0.04261779786 0.013307828 0.01137702314 0.4891265814 0.8720370705 426
44.101999045 243.4371626 74.04611987 -0.03623199463 0.01326955135 0.01140013215 0.4891458118 0.8720265654 427
44.201992035 243.435507 74.05685467 -0.03148651123 0.01323452039 0.01138194679 0.4891349004 0.8720334557 428
44.311930895 243.4341281 74.0681189 -0.02674102784 0.01319212285 0.01141664144 0.489134717 0.8720337475 429
44.411867857 243.4329521 74.07536579 -0.02377319336 0.0131785594 0.01145431105 0.4891082522 0.8720483025 430
44.511857987 243.4318515 74.0812825 -0.02095031739 0.01318163208 0.01145509852 0.4890920932 0.8720573087 431
44.621865988 243.4319047 74.08583275 -0.01891326905 0.01316901601 0.01145536159 0.4890615804 0.8720746082 432
44.722012043 243.4322572 74.08974412 -0.01725006104 0.01316886941 0.01147226356 0.4890263472 0.8720941461 433
44.821884871 243.4315371 74.09489338 -0.01683807373 0.01317659047 0.01146793171 0.4889980689 0.872109943 434
44.931869030 243.4306225 74.09760305 -0.01830291748 0.0131703931 0.01146265897 0.4889946972 0.8721119964 435
45.031884909 243.4297079 74.10081455 -0.0219039917 0.01317522791 0.01147359448 0.4889778931 0.8721212015 436
45.131871939 243.4281311 74.10217767 -0.02529144287 0.01314269298 0.01143351491 0.4889761426 0.8721232002 437
45.242024899 243.4252026 74.1027542 -0.02987670899 0.01313357734 0.01145168157 0.488991497 0.8721144902 438
45.341900826 243.4249305 74.10216008 -0.03126525879 0.0131650505 0.01146258322 0.4889205566 0.8721536447 439
45.441895008 243.4247824 74.10196906 -0.03345489502 0.01316273176 0.01148201362 0.4889245315 0.8721511958 440
45.551862002 243.4242789 74.09918191 -0.03829956055 0.01320297675 0.01145042109 0.4888871436 0.8721719613 441
45.651852846 243.4235013 74.09798154 -0.04113769532 0.01320998566 0.01143833067 0.4888376455 0.8721997576 442
45.761899948 243.4226208 74.09345857 -0.04600524903 0.01323738036 0.01146105594 0.4888336476 0.8722012846 443
45.861836910 243.4208953 74.09299558 -0.04679107666 0.01324788111 0.01144231813 0.4888348784 0.8722006814 444
45.961839914 243.4190071 74.09196653 -0.0477142334 0.01325202112 0.01145240594 0.4888233257 0.8722069609 445
46.071877003 243.4182697 74.08948363 -0.05041503907 0.01327881619 0.011426252 0.4888024286 0.8722186077 446
46.171860933 243.4173514 74.08725409 -0.0526046753 0.01328422712 0.01144450315 0.488765407 0.8722390324 447
